dut_data:78, torch_data:77, c:15, w:0, h:0, i+1:16, err:1.0 
dut_data:87, torch_data:86, c:6, w:30, h:34, i+1:87527, err:1.0 
dut_data:84, torch_data:83, c:12, w:30, h:34, i+1:87533, err:1.0 
dut_data:86, torch_data:85, c:15, w:30, h:34, i+1:87536, err:1.0 
dut_data:78, torch_data:77, c:2, w:34, h:34, i+1:87587, err:1.0 
dut_data:77, torch_data:76, c:10, w:34, h:34, i+1:87595, err:1.0 
dut_data:77, torch_data:76, c:2, w:37, h:34, i+1:87635, err:1.0 
dut_data:87, torch_data:86, c:1, w:38, h:34, i+1:87650, err:1.0 
dut_data:81, torch_data:80, c:12, w:46, h:34, i+1:87789, err:1.0 
dut_data:85, torch_data:84, c:1, w:47, h:34, i+1:87794, err:1.0 
dut_data:81, torch_data:80, c:6, w:53, h:34, i+1:87895, err:1.0 
dut_data:81, torch_data:80, c:4, w:54, h:34, i+1:87909, err:1.0 
dut_data:83, torch_data:82, c:2, w:56, h:34, i+1:87939, err:1.0 
dut_data:77, torch_data:76, c:14, w:59, h:34, i+1:87999, err:1.0 
dut_data:87, torch_data:86, c:6, w:62, h:34, i+1:88039, err:1.0 
dut_data:77, torch_data:76, c:13, w:66, h:34, i+1:88110, err:1.0 
dut_data:82, torch_data:81, c:1, w:70, h:34, i+1:88162, err:1.0 
dut_data:77, torch_data:76, c:9, w:71, h:34, i+1:88186, err:1.0 
dut_data:79, torch_data:78, c:11, w:72, h:34, i+1:88204, err:1.0 
dut_data:77, torch_data:76, c:11, w:73, h:34, i+1:88220, err:1.0 
dut_data:78, torch_data:77, c:1, w:74, h:34, i+1:88226, err:1.0 
dut_data:81, torch_data:80, c:4, w:81, h:34, i+1:88341, err:1.0 
dut_data:78, torch_data:77, c:2, w:87, h:34, i+1:88435, err:1.0 
dut_data:91, torch_data:90, c:5, w:93, h:34, i+1:88534, err:1.0 
dut_data:98, torch_data:97, c:14, w:94, h:34, i+1:88559, err:1.0 
dut_data:83, torch_data:82, c:11, w:97, h:34, i+1:88604, err:1.0 
dut_data:78, torch_data:77, c:9, w:100, h:34, i+1:88650, err:1.0 
dut_data:90, torch_data:89, c:13, w:100, h:34, i+1:88654, err:1.0 
dut_data:77, torch_data:76, c:2, w:101, h:34, i+1:88659, err:1.0 
dut_data:83, torch_data:82, c:13, w:103, h:34, i+1:88702, err:1.0 
dut_data:83, torch_data:82, c:2, w:104, h:34, i+1:88707, err:1.0 
dut_data:82, torch_data:81, c:14, w:108, h:34, i+1:88783, err:1.0 
dut_data:85, torch_data:84, c:11, w:114, h:34, i+1:88876, err:1.0 
dut_data:81, torch_data:80, c:12, w:117, h:34, i+1:88925, err:1.0 
dut_data:80, torch_data:79, c:4, w:118, h:34, i+1:88933, err:1.0 
dut_data:85, torch_data:84, c:11, w:119, h:34, i+1:88956, err:1.0 
dut_data:78, torch_data:77, c:8, w:125, h:34, i+1:89049, err:1.0 
dut_data:83, torch_data:82, c:4, w:134, h:34, i+1:89189, err:1.0 
dut_data:78, torch_data:77, c:1, w:135, h:34, i+1:89202, err:1.0 
dut_data:81, torch_data:80, c:2, w:135, h:34, i+1:89203, err:1.0 
dut_data:84, torch_data:83, c:11, w:135, h:34, i+1:89212, err:1.0 
dut_data:77, torch_data:76, c:1, w:139, h:34, i+1:89266, err:1.0 
dut_data:77, torch_data:76, c:3, w:149, h:34, i+1:89428, err:1.0 
dut_data:79, torch_data:78, c:12, w:149, h:34, i+1:89437, err:1.0 
dut_data:78, torch_data:77, c:1, w:151, h:34, i+1:89458, err:1.0 
dut_data:77, torch_data:76, c:12, w:151, h:34, i+1:89469, err:1.0 
dut_data:79, torch_data:78, c:1, w:3, h:35, i+1:89650, err:1.0 
dut_data:83, torch_data:82, c:2, w:7, h:35, i+1:89715, err:1.0 
dut_data:86, torch_data:85, c:0, w:9, h:35, i+1:89745, err:1.0 
dut_data:80, torch_data:79, c:10, w:10, h:35, i+1:89771, err:1.0 
dut_data:77, torch_data:76, c:4, w:11, h:35, i+1:89781, err:1.0 
dut_data:80, torch_data:79, c:14, w:12, h:35, i+1:89807, err:1.0 
dut_data:87, torch_data:86, c:14, w:14, h:35, i+1:89839, err:1.0 
dut_data:94, torch_data:93, c:12, w:15, h:35, i+1:89853, err:1.0 
dut_data:78, torch_data:77, c:4, w:17, h:35, i+1:89877, err:1.0 
dut_data:77, torch_data:76, c:1, w:21, h:35, i+1:89938, err:1.0 
dut_data:83, torch_data:82, c:11, w:24, h:35, i+1:89996, err:1.0 
dut_data:79, torch_data:78, c:11, w:35, h:35, i+1:90172, err:1.0 
dut_data:85, torch_data:84, c:1, w:36, h:35, i+1:90178, err:1.0 
dut_data:79, torch_data:78, c:1, w:39, h:35, i+1:90226, err:1.0 
dut_data:79, torch_data:78, c:3, w:39, h:35, i+1:90228, err:1.0 
dut_data:77, torch_data:76, c:8, w:45, h:35, i+1:90329, err:1.0 
dut_data:81, torch_data:80, c:12, w:46, h:35, i+1:90349, err:1.0 
dut_data:86, torch_data:85, c:11, w:50, h:35, i+1:90412, err:1.0 
dut_data:81, torch_data:80, c:1, w:53, h:35, i+1:90450, err:1.0 
dut_data:79, torch_data:78, c:3, w:55, h:35, i+1:90484, err:1.0 
dut_data:83, torch_data:82, c:11, w:55, h:35, i+1:90492, err:1.0 
dut_data:77, torch_data:76, c:1, w:59, h:35, i+1:90546, err:1.0 
dut_data:77, torch_data:76, c:11, w:64, h:35, i+1:90636, err:1.0 
dut_data:83, torch_data:82, c:12, w:71, h:35, i+1:90749, err:1.0 
dut_data:82, torch_data:81, c:14, w:75, h:35, i+1:90815, err:1.0 
dut_data:91, torch_data:90, c:14, w:78, h:35, i+1:90863, err:1.0 
dut_data:98, torch_data:97, c:12, w:79, h:35, i+1:90877, err:1.0 
dut_data:77, torch_data:76, c:12, w:80, h:35, i+1:90893, err:1.0 
dut_data:81, torch_data:80, c:1, w:87, h:35, i+1:90994, err:1.0 
dut_data:87, torch_data:86, c:10, w:90, h:35, i+1:91051, err:1.0 
dut_data:79, torch_data:78, c:12, w:94, h:35, i+1:91117, err:1.0 
dut_data:97, torch_data:96, c:12, w:95, h:35, i+1:91133, err:1.0 
dut_data:80, torch_data:79, c:3, w:100, h:35, i+1:91204, err:1.0 
dut_data:100, torch_data:99, c:13, w:100, h:35, i+1:91214, err:1.0 
dut_data:79, torch_data:78, c:1, w:101, h:35, i+1:91218, err:1.0 
dut_data:89, torch_data:88, c:9, w:102, h:35, i+1:91242, err:1.0 
dut_data:86, torch_data:85, c:2, w:107, h:35, i+1:91315, err:1.0 
dut_data:77, torch_data:76, c:6, w:110, h:35, i+1:91367, err:1.0 
dut_data:94, torch_data:93, c:15, w:110, h:35, i+1:91376, err:1.0 
dut_data:78, torch_data:77, c:12, w:117, h:35, i+1:91485, err:1.0 
dut_data:87, torch_data:86, c:14, w:119, h:35, i+1:91519, err:1.0 
dut_data:80, torch_data:79, c:1, w:123, h:35, i+1:91570, err:1.0 
dut_data:82, torch_data:81, c:2, w:124, h:35, i+1:91587, err:1.0 
dut_data:82, torch_data:81, c:4, w:124, h:35, i+1:91589, err:1.0 
dut_data:88, torch_data:87, c:14, w:127, h:35, i+1:91647, err:1.0 
dut_data:80, torch_data:79, c:1, w:131, h:35, i+1:91698, err:1.0 
dut_data:78, torch_data:77, c:12, w:138, h:35, i+1:91821, err:1.0 
dut_data:79, torch_data:78, c:1, w:148, h:35, i+1:91970, err:1.0 
dut_data:78, torch_data:77, c:13, w:150, h:35, i+1:92014, err:1.0 
dut_data:78, torch_data:77, c:6, w:152, h:35, i+1:92039, err:1.0 
dut_data:79, torch_data:78, c:2, w:3, h:36, i+1:92211, err:1.0 
dut_data:78, torch_data:77, c:2, w:5, h:36, i+1:92243, err:1.0 
dut_data:79, torch_data:78, c:14, w:16, h:36, i+1:92431, err:1.0 
dut_data:78, torch_data:77, c:2, w:21, h:36, i+1:92499, err:1.0 
dut_data:77, torch_data:76, c:12, w:24, h:36, i+1:92557, err:1.0 
dut_data:82, torch_data:81, c:15, w:24, h:36, i+1:92560, err:1.0 
dut_data:78, torch_data:77, c:4, w:27, h:36, i+1:92597, err:1.0 
dut_data:77, torch_data:76, c:12, w:36, h:36, i+1:92749, err:1.0 
dut_data:84, torch_data:83, c:12, w:37, h:36, i+1:92765, err:1.0 
dut_data:82, torch_data:81, c:13, w:38, h:36, i+1:92782, err:1.0 
dut_data:80, torch_data:79, c:14, w:39, h:36, i+1:92799, err:1.0 
dut_data:79, torch_data:78, c:11, w:41, h:36, i+1:92828, err:1.0 
dut_data:78, torch_data:77, c:2, w:44, h:36, i+1:92867, err:1.0 
dut_data:80, torch_data:79, c:12, w:46, h:36, i+1:92909, err:1.0 
dut_data:84, torch_data:83, c:14, w:47, h:36, i+1:92927, err:1.0 
dut_data:82, torch_data:81, c:14, w:48, h:36, i+1:92943, err:1.0 
dut_data:88, torch_data:87, c:5, w:61, h:36, i+1:93142, err:1.0 
dut_data:86, torch_data:85, c:8, w:61, h:36, i+1:93145, err:1.0 
dut_data:86, torch_data:85, c:1, w:63, h:36, i+1:93170, err:1.0 
dut_data:79, torch_data:78, c:6, w:63, h:36, i+1:93175, err:1.0 
dut_data:84, torch_data:83, c:14, w:63, h:36, i+1:93183, err:1.0 
dut_data:82, torch_data:81, c:14, w:64, h:36, i+1:93199, err:1.0 
dut_data:88, torch_data:87, c:13, w:68, h:36, i+1:93262, err:1.0 
dut_data:82, torch_data:81, c:0, w:73, h:36, i+1:93329, err:1.0 
dut_data:93, torch_data:92, c:6, w:78, h:36, i+1:93415, err:1.0 
dut_data:81, torch_data:80, c:12, w:78, h:36, i+1:93421, err:1.0 
dut_data:81, torch_data:80, c:1, w:79, h:36, i+1:93426, err:1.0 
dut_data:78, torch_data:77, c:6, w:79, h:36, i+1:93431, err:1.0 
dut_data:88, torch_data:87, c:11, w:81, h:36, i+1:93468, err:1.0 
dut_data:77, torch_data:76, c:2, w:88, h:36, i+1:93571, err:1.0 
dut_data:77, torch_data:76, c:8, w:89, h:36, i+1:93593, err:1.0 
dut_data:83, torch_data:82, c:13, w:103, h:36, i+1:93822, err:1.0 
dut_data:79, torch_data:78, c:2, w:108, h:36, i+1:93891, err:1.0 
dut_data:79, torch_data:78, c:1, w:116, h:36, i+1:94018, err:1.0 
dut_data:93, torch_data:92, c:13, w:116, h:36, i+1:94030, err:1.0 
dut_data:79, torch_data:78, c:2, w:130, h:36, i+1:94243, err:1.0 
dut_data:80, torch_data:79, c:1, w:132, h:36, i+1:94274, err:1.0 
dut_data:82, torch_data:81, c:14, w:135, h:36, i+1:94335, err:1.0 
dut_data:78, torch_data:77, c:2, w:139, h:36, i+1:94387, err:1.0 
dut_data:85, torch_data:84, c:8, w:149, h:36, i+1:94553, err:1.0 
dut_data:81, torch_data:80, c:14, w:151, h:36, i+1:94591, err:1.0 
dut_data:78, torch_data:77, c:9, w:4, h:37, i+1:94794, err:1.0 
dut_data:77, torch_data:76, c:1, w:6, h:37, i+1:94818, err:1.0 
dut_data:80, torch_data:79, c:2, w:7, h:37, i+1:94835, err:1.0 
dut_data:80, torch_data:79, c:12, w:7, h:37, i+1:94845, err:1.0 
dut_data:83, torch_data:82, c:2, w:12, h:37, i+1:94915, err:1.0 
dut_data:81, torch_data:80, c:2, w:18, h:37, i+1:95011, err:1.0 
dut_data:82, torch_data:81, c:11, w:23, h:37, i+1:95100, err:1.0 
dut_data:77, torch_data:76, c:6, w:25, h:37, i+1:95127, err:1.0 
dut_data:81, torch_data:80, c:2, w:27, h:37, i+1:95155, err:1.0 
dut_data:86, torch_data:85, c:6, w:30, h:37, i+1:95207, err:1.0 
dut_data:93, torch_data:92, c:4, w:44, h:37, i+1:95429, err:1.0 
dut_data:93, torch_data:92, c:12, w:47, h:37, i+1:95485, err:1.0 
dut_data:84, torch_data:83, c:14, w:47, h:37, i+1:95487, err:1.0 
dut_data:87, torch_data:86, c:11, w:49, h:37, i+1:95516, err:1.0 
dut_data:88, torch_data:87, c:9, w:55, h:37, i+1:95610, err:1.0 
dut_data:87, torch_data:86, c:9, w:71, h:37, i+1:95866, err:1.0 
dut_data:81, torch_data:80, c:15, w:72, h:37, i+1:95888, err:1.0 
dut_data:81, torch_data:80, c:11, w:75, h:37, i+1:95932, err:1.0 
dut_data:92, torch_data:91, c:4, w:76, h:37, i+1:95941, err:1.0 
dut_data:80, torch_data:79, c:8, w:76, h:37, i+1:95945, err:1.0 
dut_data:99, torch_data:98, c:13, w:84, h:37, i+1:96078, err:1.0 
dut_data:79, torch_data:78, c:4, w:86, h:37, i+1:96101, err:1.0 
dut_data:89, torch_data:88, c:14, w:87, h:37, i+1:96127, err:1.0 
dut_data:78, torch_data:77, c:10, w:90, h:37, i+1:96171, err:1.0 
dut_data:91, torch_data:90, c:14, w:94, h:37, i+1:96239, err:1.0 
dut_data:77, torch_data:76, c:6, w:95, h:37, i+1:96247, err:1.0 
dut_data:78, torch_data:77, c:2, w:108, h:37, i+1:96451, err:1.0 
dut_data:81, torch_data:80, c:8, w:108, h:37, i+1:96457, err:1.0 
dut_data:88, torch_data:87, c:15, w:110, h:37, i+1:96496, err:1.0 
dut_data:78, torch_data:77, c:6, w:111, h:37, i+1:96503, err:1.0 
dut_data:80, torch_data:79, c:12, w:112, h:37, i+1:96525, err:1.0 
dut_data:83, torch_data:82, c:11, w:115, h:37, i+1:96572, err:1.0 
dut_data:84, torch_data:83, c:6, w:117, h:37, i+1:96599, err:1.0 
dut_data:77, torch_data:76, c:12, w:119, h:37, i+1:96637, err:1.0 
dut_data:80, torch_data:79, c:10, w:122, h:37, i+1:96683, err:1.0 
dut_data:78, torch_data:77, c:14, w:123, h:37, i+1:96703, err:1.0 
dut_data:81, torch_data:80, c:2, w:124, h:37, i+1:96707, err:1.0 
dut_data:78, torch_data:77, c:0, w:126, h:37, i+1:96737, err:1.0 
dut_data:79, torch_data:78, c:11, w:130, h:37, i+1:96812, err:1.0 
dut_data:78, torch_data:77, c:12, w:133, h:37, i+1:96861, err:1.0 
dut_data:77, torch_data:76, c:5, w:137, h:37, i+1:96918, err:1.0 
dut_data:94, torch_data:93, c:12, w:143, h:37, i+1:97021, err:1.0 
dut_data:79, torch_data:78, c:9, w:2, h:38, i+1:97322, err:1.0 
dut_data:85, torch_data:84, c:13, w:6, h:38, i+1:97390, err:1.0 
dut_data:77, torch_data:76, c:3, w:7, h:38, i+1:97396, err:1.0 
dut_data:81, torch_data:80, c:11, w:7, h:38, i+1:97404, err:1.0 
dut_data:82, torch_data:81, c:6, w:9, h:38, i+1:97431, err:1.0 
dut_data:83, torch_data:82, c:1, w:10, h:38, i+1:97442, err:1.0 
dut_data:79, torch_data:78, c:6, w:11, h:38, i+1:97463, err:1.0 
dut_data:80, torch_data:79, c:13, w:12, h:38, i+1:97486, err:1.0 
dut_data:87, torch_data:86, c:1, w:16, h:38, i+1:97538, err:1.0 
dut_data:77, torch_data:76, c:4, w:18, h:38, i+1:97573, err:1.0 
dut_data:78, torch_data:77, c:1, w:20, h:38, i+1:97602, err:1.0 
dut_data:81, torch_data:80, c:12, w:21, h:38, i+1:97629, err:1.0 
dut_data:87, torch_data:86, c:11, w:23, h:38, i+1:97660, err:1.0 
dut_data:90, torch_data:89, c:8, w:25, h:38, i+1:97689, err:1.0 
dut_data:80, torch_data:79, c:6, w:27, h:38, i+1:97719, err:1.0 
dut_data:80, torch_data:79, c:12, w:35, h:38, i+1:97853, err:1.0 
dut_data:96, torch_data:95, c:14, w:46, h:38, i+1:98031, err:1.0 
dut_data:79, torch_data:78, c:1, w:47, h:38, i+1:98034, err:1.0 
dut_data:85, torch_data:84, c:1, w:48, h:38, i+1:98050, err:1.0 
dut_data:84, torch_data:83, c:6, w:53, h:38, i+1:98135, err:1.0 
dut_data:83, torch_data:82, c:12, w:53, h:38, i+1:98141, err:1.0 
dut_data:77, torch_data:76, c:7, w:55, h:38, i+1:98168, err:1.0 
dut_data:86, torch_data:85, c:10, w:64, h:38, i+1:98315, err:1.0 
dut_data:80, torch_data:79, c:0, w:73, h:38, i+1:98449, err:1.0 
dut_data:77, torch_data:76, c:13, w:82, h:38, i+1:98606, err:1.0 
dut_data:84, torch_data:83, c:15, w:88, h:38, i+1:98704, err:1.0 
dut_data:81, torch_data:80, c:3, w:92, h:38, i+1:98756, err:1.0 
dut_data:89, torch_data:88, c:4, w:92, h:38, i+1:98757, err:1.0 
dut_data:86, torch_data:85, c:5, w:92, h:38, i+1:98758, err:1.0 
dut_data:95, torch_data:94, c:6, w:94, h:38, i+1:98791, err:1.0 
dut_data:79, torch_data:78, c:7, w:99, h:38, i+1:98872, err:1.0 
dut_data:84, torch_data:83, c:11, w:99, h:38, i+1:98876, err:1.0 
dut_data:79, torch_data:78, c:12, w:99, h:38, i+1:98877, err:1.0 
dut_data:86, torch_data:85, c:12, w:112, h:38, i+1:99085, err:1.0 
dut_data:77, torch_data:76, c:9, w:116, h:38, i+1:99146, err:1.0 
dut_data:80, torch_data:79, c:15, w:120, h:38, i+1:99216, err:1.0 
dut_data:77, torch_data:76, c:8, w:121, h:38, i+1:99225, err:1.0 
dut_data:97, torch_data:96, c:6, w:126, h:38, i+1:99303, err:1.0 
dut_data:77, torch_data:76, c:12, w:131, h:38, i+1:99389, err:1.0 
dut_data:86, torch_data:85, c:4, w:134, h:38, i+1:99429, err:1.0 
dut_data:79, torch_data:78, c:7, w:135, h:38, i+1:99448, err:1.0 
dut_data:80, torch_data:79, c:6, w:137, h:38, i+1:99479, err:1.0 
dut_data:85, torch_data:84, c:3, w:139, h:38, i+1:99508, err:1.0 
dut_data:89, torch_data:88, c:5, w:140, h:38, i+1:99526, err:1.0 
dut_data:87, torch_data:86, c:12, w:144, h:38, i+1:99597, err:1.0 
dut_data:83, torch_data:82, c:2, w:156, h:38, i+1:99779, err:1.0 
dut_data:94, torch_data:93, c:6, w:158, h:38, i+1:99815, err:1.0 
dut_data:91, torch_data:90, c:14, w:158, h:38, i+1:99823, err:1.0 
dut_data:83, torch_data:82, c:7, w:159, h:38, i+1:99832, err:1.0 
dut_data:82, torch_data:81, c:11, w:10, h:39, i+1:100012, err:1.0 
dut_data:80, torch_data:79, c:3, w:12, h:39, i+1:100036, err:1.0 
dut_data:91, torch_data:90, c:4, w:12, h:39, i+1:100037, err:1.0 
dut_data:82, torch_data:81, c:7, w:15, h:39, i+1:100088, err:1.0 
dut_data:80, torch_data:79, c:7, w:19, h:39, i+1:100152, err:1.0 
dut_data:91, torch_data:90, c:8, w:21, h:39, i+1:100185, err:1.0 
dut_data:80, torch_data:79, c:12, w:21, h:39, i+1:100189, err:1.0 
dut_data:79, torch_data:78, c:12, w:23, h:39, i+1:100221, err:1.0 
dut_data:82, torch_data:81, c:11, w:27, h:39, i+1:100284, err:1.0 
dut_data:93, torch_data:92, c:4, w:28, h:39, i+1:100293, err:1.0 
dut_data:80, torch_data:79, c:11, w:33, h:39, i+1:100380, err:1.0 
dut_data:89, torch_data:88, c:5, w:44, h:39, i+1:100550, err:1.0 
dut_data:78, torch_data:77, c:8, w:44, h:39, i+1:100553, err:1.0 
dut_data:79, torch_data:78, c:7, w:51, h:39, i+1:100664, err:1.0 
dut_data:77, torch_data:76, c:2, w:52, h:39, i+1:100675, err:1.0 
dut_data:79, torch_data:78, c:10, w:58, h:39, i+1:100779, err:1.0 
dut_data:82, torch_data:81, c:2, w:60, h:39, i+1:100803, err:1.0 
dut_data:92, torch_data:91, c:14, w:71, h:39, i+1:100991, err:1.0 
dut_data:83, torch_data:82, c:0, w:73, h:39, i+1:101009, err:1.0 
dut_data:79, torch_data:78, c:11, w:74, h:39, i+1:101036, err:1.0 
dut_data:79, torch_data:78, c:2, w:75, h:39, i+1:101043, err:1.0 
dut_data:94, torch_data:93, c:4, w:76, h:39, i+1:101061, err:1.0 
dut_data:82, torch_data:81, c:12, w:79, h:39, i+1:101117, err:1.0 
dut_data:82, torch_data:81, c:11, w:82, h:39, i+1:101164, err:1.0 
dut_data:80, torch_data:79, c:3, w:84, h:39, i+1:101188, err:1.0 
dut_data:79, torch_data:78, c:2, w:91, h:39, i+1:101299, err:1.0 
dut_data:84, torch_data:83, c:5, w:92, h:39, i+1:101318, err:1.0 
dut_data:78, torch_data:77, c:8, w:92, h:39, i+1:101321, err:1.0 
dut_data:77, torch_data:76, c:10, w:95, h:39, i+1:101371, err:1.0 
dut_data:84, torch_data:83, c:12, w:95, h:39, i+1:101373, err:1.0 
dut_data:81, torch_data:80, c:0, w:105, h:39, i+1:101521, err:1.0 
dut_data:78, torch_data:77, c:5, w:105, h:39, i+1:101526, err:1.0 
dut_data:80, torch_data:79, c:11, w:105, h:39, i+1:101532, err:1.0 
dut_data:81, torch_data:80, c:2, w:107, h:39, i+1:101555, err:1.0 
dut_data:94, torch_data:93, c:14, w:110, h:39, i+1:101615, err:1.0 
dut_data:82, torch_data:81, c:15, w:110, h:39, i+1:101616, err:1.0 
dut_data:77, torch_data:76, c:4, w:111, h:39, i+1:101621, err:1.0 
dut_data:84, torch_data:83, c:3, w:115, h:39, i+1:101684, err:1.0 
dut_data:80, torch_data:79, c:3, w:116, h:39, i+1:101700, err:1.0 
dut_data:81, torch_data:80, c:11, w:123, h:39, i+1:101820, err:1.0 
dut_data:77, torch_data:76, c:3, w:124, h:39, i+1:101828, err:1.0 
dut_data:95, torch_data:94, c:14, w:126, h:39, i+1:101871, err:1.0 
dut_data:77, torch_data:76, c:11, w:131, h:39, i+1:101948, err:1.0 
dut_data:82, torch_data:81, c:3, w:140, h:39, i+1:102084, err:1.0 
dut_data:92, torch_data:91, c:14, w:142, h:39, i+1:102127, err:1.0 
dut_data:93, torch_data:92, c:6, w:143, h:39, i+1:102135, err:1.0 
dut_data:82, torch_data:81, c:10, w:143, h:39, i+1:102139, err:1.0 
dut_data:87, torch_data:86, c:12, w:143, h:39, i+1:102141, err:1.0 
dut_data:80, torch_data:79, c:14, w:159, h:39, i+1:102399, err:1.0 
err.min:0.0, err.max:1.0, rate:2.6552734375% 
